bin start	sense overlap	antisense overlap	total overlap
-1999	27715	21413	49128
-1899	28308	22698	51006
-1799	23090	19735	42825
-1699	25512	18422	43934
-1599	29328	16025	45353
-1499	22896	19587	42483
-1399	18003	16001	34004
-1299	30876	14739	45615
-1199	27736	17108	44844
-1099	33691	11394	45085
-999	29543	15393	44936
-899	15947	17568	33515
-799	24543	15988	40531
-699	24863	22226	47089
-599	24633	24682	49315
-499	17507	11649	29156
-399	25864	10228	36092
-299	25007	17545	42552
-199	24670	21436	46106
-99	34711	21703	56414
1	35512	16801	52313
101	32284	16072	48356
201	26454	23436	49890
301	33716	18880	52596
401	26161	25258	51419
501	29062	22532	51594
601	24889	21884	46773
701	31170	27959	59129
801	36397	23931	60328
901	25141	22461	47602
1001	27223	23084	50307
1101	32352	26171	58523
1201	24749	22966	47715
1301	18418	22175	40593
1401	20803	19800	40603
1501	20816	34992	55808
1601	19615	24487	44102
1701	22986	27637	50623
1801	27201	23735	50936
1901	21844	43515	65359
2001	25102	41482	66584
2101	27033	33079	60112
2201	20196	30168	50364
2301	30330	25776	56106
2401	22897	22445	45342
2501	27795	25543	53338
2601	24270	20267	44537
2701	23152	23152	46304
2801	18810	24862	43672
2901	22339	16932	39271
