bin start	sense overlap	antisense overlap	total overlap
-1999	93804	88943	182747
-1899	112011	90352	202363
-1799	190879	87340	278219
-1699	405981	86970	492951
-1599	89845	105114	194959
-1499	102365	83689	186054
-1399	176113	104635	280748
-1299	86690	86484	173174
-1199	96401	86327	182728
-1099	109422	85545	194967
-999	99764	81071	180835
-899	103484	74886	178370
-799	111946	73490	185436
-699	106157	69545	175702
-599	116231	62904	179135
-499	84509	72225	156734
-399	122460	76200	198660
-299	88829	84809	173638
-199	92713	77634	170347
-99	89901	77976	167877
1	141958	94962	236920
101	137572	119814	257386
201	124217	124068	248285
301	222437	121798	344235
401	129342	122132	251474
501	123880	126491	250371
601	121636	120450	242086
701	142185	119132	261317
801	146393	132419	278812
901	137149	132564	269713
1001	119858	213081	332939
1101	112609	117525	230134
1201	171672	107542	279214
1301	110885	100140	211025
1401	111974	103831	215805
1501	103940	103068	207008
1601	135210	103925	239135
1701	136078	95963	232041
1801	110342	98627	208969
1901	108456	112804	221260
2001	108149	100805	208954
2101	95603	102711	198314
2201	105087	99291	204378
2301	108159	105628	213787
2401	141185	101571	242756
2501	144585	101305	245890
2601	106030	93234	199264
2701	199603	105684	305287
2801	98552	96821	195373
2901	107584	109496	217080
