bin start	sense overlap	antisense overlap	total overlap
-1999	876394	791528	1667922
-1899	831131	787385	1618516
-1799	834562	775706	1610268
-1699	801012	767693	1568705
-1599	814708	733990	1548698
-1499	797417	731378	1528795
-1399	791424	717360	1508784
-1299	801885	709481	1511366
-1199	809538	715355	1524893
-1099	787433	686821	1474254
-999	738742	666159	1404901
-899	744485	641241	1385726
-799	730545	614912	1345457
-699	661547	591622	1253169
-599	620406	541832	1162238
-499	583624	519617	1103241
-399	505729	481026	986755
-299	529449	489082	1018531
-199	525864	507604	1033468
-99	618166	597986	1216152
1	1038516	896748	1935264
101	1211982	1102202	2314184
201	1200520	1164579	2365099
301	1197401	1178575	2375976
401	1232802	1229554	2462356
501	1271932	1261387	2533319
601	1258679	1191020	2449699
701	1268524	1178430	2446954
801	1186609	1171705	2358314
901	1150852	1113424	2264276
1001	1132669	1070261	2202930
1101	1146812	1096723	2243535
1201	1097647	1061803	2159450
1301	1035481	1030317	2065798
1401	1059191	1017068	2076259
1501	1020263	1002795	2023058
1601	994695	970088	1964783
1701	999671	928351	1928022
1801	917803	953188	1870991
1901	931812	918942	1850754
2001	946049	928823	1874872
2101	898572	887419	1785991
2201	934643	905583	1840226
2301	927499	878013	1805512
2401	892772	894836	1787608
2501	876873	834813	1711686
2601	854466	812883	1667349
2701	841229	793605	1634834
2801	796884	798934	1595818
2901	873302	792122	1665424
