bin start	sense overlap	antisense overlap	total overlap
-3000	177704	185024	362728
-2900	178673	178345	357018
-2800	176168	170511	346679
-2700	166388	179750	346138
-2600	180628	176847	357475
-2500	188771	177473	366244
-2400	192960	188738	381698
-2300	188797	187604	376401
-2200	186165	192594	378759
-2100	183280	185235	368515
-2000	189799	190641	380440
-1900	205427	189805	395232
-1800	221952	192950	414902
-1700	380482	198955	579437
-1600	278778	221143	499921
-1500	228675	227824	456499
-1400	214352	209306	423658
-1300	245095	231525	476620
-1200	258172	217591	475763
-1100	249190	219074	468264
-1000	252246	212584	464830
-900	248600	246532	495132
-800	325349	236230	561579
-700	300817	259895	560712
-600	279914	271133	551047
-500	321406	300703	622109
-400	330223	315943	646166
-300	380652	307836	688488
-200	291690	260207	551897
-100	164598	132972	297570
0	114337	60858	175195
100	93577	63938	157515
200	131024	71605	202629
300	196518	89154	285672
400	141183	118505	259688
500	145815	119378	265193
600	157173	125778	282951
700	197107	147138	344245
800	172022	128161	300183
900	160843	138771	299614
1000	152573	139642	292215
1100	165393	131759	297152
1200	168735	138336	307071
1300	177416	148036	325452
1400	171529	146945	318474
1500	287023	138218	425241
1600	168465	146328	314793
1700	164560	142498	307058
1800	314499	133230	447729
1900	220093	136573	356666
