bin start	sense overlap	antisense overlap	total overlap
-3000	674533	624365	1298898
-2900	741235	750147	1491382
-2800	725461	769661	1495122
-2700	648211	618635	1266846
-2600	610972	600384	1211356
-2500	784870	667045	1451915
-2400	641465	669099	1310564
-2300	651962	616747	1268709
-2200	765711	615697	1381408
-2100	595003	629329	1224332
-2000	613465	675298	1288763
-1900	680495	812316	1492811
-1800	719818	854822	1574640
-1700	717578	912213	1629791
-1600	672807	745647	1418454
-1500	607459	727792	1335251
-1400	676278	869264	1545542
-1300	789623	976915	1766538
-1200	958786	859355	1818141
-1100	798508	873346	1671854
-1000	741043	894360	1635403
-900	751280	993572	1744852
-800	867793	1128769	1996562
-700	816649	904798	1721447
-600	791721	1032707	1824428
-500	742721	931614	1674335
-400	783740	863288	1647028
-300	791476	902978	1694454
-200	628009	757347	1385356
-100	732179	849175	1581354
0	1213829	1086650	2300479
100	940919	960789	1901708
200	813982	802187	1616169
300	755708	629114	1384822
400	682139	550478	1232617
500	647583	485816	1133399
600	544803	507295	1052098
700	653222	437971	1091193
800	664895	615360	1280255
900	639782	579455	1219237
1000	592664	497471	1090135
1100	650905	588422	1239327
1200	600950	544218	1145168
1300	736923	557571	1294494
1400	677004	646575	1323579
1500	633857	642380	1276237
1600	690947	640832	1331779
1700	634438	597912	1232350
1800	714646	771241	1485887
1900	725506	616193	1341699
