bin start	sense overlap	antisense overlap	total overlap
-1999	268486	268331	536817
-1899	251396	264558	515954
-1799	264716	285491	550207
-1699	256066	243605	499671
-1599	246900	291158	538058
-1499	235583	237419	473002
-1399	244686	236013	480699
-1299	242094	249675	491769
-1199	249455	250851	500306
-1099	250799	232625	483424
-999	246071	233787	479858
-899	223242	227975	451217
-799	218516	219863	438379
-699	220290	195689	415979
-599	211040	192755	403795
-499	191766	192080	383846
-399	210910	170329	381239
-299	213957	192175	406132
-199	234815	179282	414097
-99	259299	182925	442224
1	297614	292425	590039
101	382941	371269	754210
201	369759	382445	752204
301	386657	413885	800542
401	406830	406743	813573
501	385352	379760	765112
601	391533	405013	796546
701	392544	427849	820393
801	379547	408149	787696
901	364613	371720	736333
1001	385797	348257	734054
1101	349477	363538	713015
1201	379968	344241	724209
1301	343843	356392	700235
1401	337405	346161	683566
1501	312063	334760	646823
1601	315476	330991	646467
1701	308969	321878	630847
1801	311945	320360	632305
1901	399986	325727	725713
2001	348664	295040	643704
2101	301171	306190	607361
2201	329149	294071	623220
2301	299856	336852	636708
2401	290256	310394	600650
2501	274799	277469	552268
2601	273450	275514	548964
2701	268718	288714	557432
2801	262335	278779	541114
2901	291086	251916	543002
