bin start	sense overlap	antisense overlap	total overlap
-3000	498896	500410	999306
-2900	488693	504735	993428
-2800	481898	473995	955893
-2700	504262	528006	1032268
-2600	501557	502061	1003618
-2500	518131	518549	1036680
-2400	525075	531117	1056192
-2300	544473	529891	1074364
-2200	574034	570480	1144514
-2100	573579	540662	1114241
-2000	572746	556049	1128795
-1900	584342	558882	1143224
-1800	576967	602493	1179460
-1700	584012	591320	1175332
-1600	632160	623710	1255870
-1500	636567	638125	1274692
-1400	579824	629944	1209768
-1300	631607	697062	1328669
-1200	712138	690267	1402405
-1100	707600	688075	1395675
-1000	735228	716537	1451765
-900	781939	783508	1565447
-800	784079	799737	1583816
-700	899200	893232	1792432
-600	895649	933563	1829212
-500	984542	981709	1966251
-400	978696	1071404	2050100
-300	1003091	1052017	2055108
-200	855207	861360	1716567
-100	499274	433223	932497
0	329208	247535	576743
100	322374	248585	570959
200	292920	256032	548952
300	296355	289060	585415
400	331567	308776	640343
500	356156	353801	709957
600	356827	360597	717424
700	375990	356552	732542
800	398641	377969	776610
900	419413	378698	798111
1000	407154	390142	797296
1100	424080	418979	843059
1200	433387	413915	847302
1300	428966	388351	817317
1400	402783	388500	791283
1500	410819	403692	814511
1600	408597	447218	855815
1700	427652	449176	876828
1800	415485	409029	824514
1900	403306	418458	821764
