bin start	sense overlap	antisense overlap	total overlap
-3000	322278	286993	609271
-2900	281655	292097	573752
-2800	269770	276510	546280
-2700	300436	341003	641439
-2600	297529	279612	577141
-2500	312437	282085	594522
-2400	298226	299425	597651
-2300	328467	293928	622395
-2200	339873	314186	654059
-2100	332676	299269	631945
-2000	322231	309699	631930
-1900	316709	304295	621004
-1800	326437	333295	659732
-1700	317914	322969	640883
-1600	355577	334784	690361
-1500	343764	358985	702749
-1400	313319	352639	665958
-1300	341699	401309	743008
-1200	383842	364760	748602
-1100	369476	364797	734273
-1000	398079	389035	787114
-900	429797	405975	835772
-800	416636	424695	841331
-700	478626	474688	953314
-600	481824	500928	982752
-500	517009	531455	1048464
-400	527290	581569	1108859
-300	551068	585653	1136721
-200	502128	511569	1013697
-100	287804	248381	536185
0	183816	136093	319909
100	184057	135467	319524
200	166631	133759	300390
300	170515	161188	331703
400	188550	179946	368496
500	208629	201440	410069
600	210994	199754	410748
700	230849	198790	429639
800	239721	218211	457932
900	241574	204101	445675
1000	227749	217792	445541
1100	241104	230104	471208
1200	250237	226249	476486
1300	238235	217552	455787
1400	228575	220474	449049
1500	226948	234209	461157
1600	245803	242342	488145
1700	236915	247024	483939
1800	244024	226584	470608
1900	241725	233182	474907
