bin start	sense overlap	antisense overlap	total overlap
-3000	95548	94765	190313
-2900	93111	89881	182992
-2800	93803	88752	182555
-2700	90706	103271	193977
-2600	113763	102221	215984
-2500	100420	96697	197117
-2400	96238	96391	192629
-2300	107788	99038	206826
-2200	99493	106345	205838
-2100	95896	99682	195578
-2000	107326	94145	201471
-1900	101169	95037	196206
-1800	109606	102232	211838
-1700	118044	96281	214325
-1600	123636	107451	231087
-1500	113300	112173	225473
-1400	105650	105613	211263
-1300	105756	100629	206385
-1200	117190	108185	225375
-1100	114658	114536	229194
-1000	121381	120916	242297
-900	112026	116680	228706
-800	146026	121237	267263
-700	137728	118003	255731
-600	129280	130394	259674
-500	138690	135469	274159
-400	148696	132695	281391
-300	164353	137401	301754
-200	143423	120768	264191
-100	85978	61299	147277
0	61343	49605	110948
100	51570	47652	99222
200	68360	60525	128885
300	95431	67707	163138
400	71138	70735	141873
500	71499	70258	141757
600	73448	87157	160605
700	104019	64050	168069
800	82345	76907	159252
900	79371	73028	152399
1000	71634	75040	146674
1100	91713	73489	165202
1200	87777	73120	160897
1300	84638	79094	163732
1400	160232	86548	246780
1500	254347	83860	338207
1600	80340	94562	174902
1700	88303	73264	161567
1800	103682	71820	175502
1900	107415	90843	198258
